"IEU","LOCALIDAD","SIGLAS","ESTADO_IEU","CARRERA","ESTADO_CARRERA","TITULO"
"Universidad de Los Andes","Trujillo","ULA","1","Tecnología Pecuaria","1","Técnico Superior en Tecnología Pecuaria"
"Universidad de Los Andes","Trujillo","ULA","1","Educación Básica Integral","0","Licenciado en Educación Mención Básica Integral"
"Universidad de Los Andes","Trujillo","ULA","1","Educación Mención Geografía y Ciencias de la Tierra","1","Licenciado en Educación Mención Geografía y Ciencias de la Tierra"
"Universidad de Los Andes","Trujillo","ULA","1","Educación Mención Biología y Química","1","Licenciado en Educación Mención Biología y Química"
"Universidad de Los Andes","Trujillo","ULA","1","Educación Mención  Matemática y Física","0","Licenciado en Educación Mención Física y Matemática"
"Universidad de Los Andes","Trujillo","ULA","1","Educación Mención Geografía e Historia","1","Licenciado en Educación Mención Geografía e Historia"
"Universidad de Los Andes","Trujillo","ULA","1","Educación Mención Castellano y Literatura","1","Licenciado en Educación Mención Castellano y Literatura"
"Universidad de Los Andes","Trujillo","ULA","1","Educación Mención Lenguas Extranjeras","1","Licenciado en Educación Mención Lenguas Extranjeras"
"Universidad de Los Andes","Trujillo","ULA","1","Economía","1","Economista"
"Universidad de Los Andes","Trujillo","ULA","1","Contaduría Pública","1","Licenciado en Contaduría Pública"
"Universidad de Los Andes","Trujillo","ULA","1","Administración de Empresas","1","Licenciado en Administración de Empresas"
"Universidad de Los Andes","Trujillo","ULA","1","Ingeniería Mecánica","1","Ingeniero Mecánico"
"Universidad de Los Andes","Trujillo","ULA","1","Educación Mención Básica Integral","1","Licenciado en Educación Mención Básica Integral"
"Universidad de Los Andes","Trujillo","ULA","1","Educación Mención Física y Matemática","1","Licenciado en Educación Mención Física y Matemática"
"Universidad de Los Andes","Trujillo","ULA","1","Educación Mención Preescolar","1","Licenciado en Educación Mención Preescolar"
"Universidad de Los Andes","Trujillo","ULA","1","Ingeniería de Producción en Agroecosistemas","1","Ingeniero de Producción en Agroecosistemas"
"Universidad de Los Andes","Trujillo","ULA","1","Comunicación Social","1",
"Universidad de Oriente","Anaco","UDO","1","Ingeniería de Sistemas","1","Ingeniero de Sistemas"
"Universidad de Oriente","Anaco","UDO","1","Ingeniería Industrial","1","Ingeniero Industrial"
"Universidad de Oriente","Anaco","UDO","1","Administración","0","Licenciado en Administración"
"Universidad de Oriente","Anaco","UDO","1","Contaduría Pública","0","Licenciado en Contaduría Pública"
"Universidad de Oriente","Anzoátegui","UDO","1","Ingeniería de Petróleo","1","Ingeniero de Petróleo"
"Universidad de Oriente","Anzoátegui","UDO","1","Ingeniería en Computación","1","Ingeniero en Computación"
"Universidad de Oriente","Anzoátegui","UDO","1","Ingeniería Eléctrica","1","Ingeniero Electricista"
"Universidad de Oriente","Anzoátegui","UDO","1","Ingeniería Mecánica","1","Ingeniero Mecánico"
"Universidad de Oriente","Anzoátegui","UDO","1","Ingeniería Química","1","Ingeniero Químico"
"Universidad de Oriente","Anzoátegui","UDO","1","Ingeniería Industrial","1","Ingeniero Industrial"
"Universidad de Oriente","Anzoátegui","UDO","1","Ingeniería Civil","1","Ingeniero Civil"
"Universidad de Oriente","Anzoátegui","UDO","1","Tecnología en Electrónica","0","Tecnólogo en Fabricación Electrónica"
"Universidad de Oriente","Anzoátegui","UDO","1","Tecnología en Fabricación Mecánica","1","Tecnólogo en Fabric. Mecánica"
"Universidad de Oriente","Anzoátegui","UDO","1","Medicina","1","Médico Cirujano"
"Universidad de Oriente","Anzoátegui","UDO","1","Contaduría Pública","1","Licenciado en Contaduría Pública"
"Universidad de Oriente","Anzoátegui","UDO","1","Administración","1","Licenciado en Administración"
"Universidad de Oriente","Anzoátegui","UDO","1","Tecnología Electrónica","1","Técnico Superior en Tecnología Electrónica"
"Universidad de Oriente","Anzoátegui","UDO","1","Ingeniería de Sistemas","1","Ingeniero de Sistemas"
"Universidad de Oriente","Anzoátegui","UDO","1","Arquitectura","1","Arquitecto"
"Universidad de Oriente","Anzoátegui","UDO","1","Turismo","1",
"Universidad de Oriente","Ciudad Bolívar","UDO","1","Ingeniería de Minas","1","Ingeniero de Minas"
"Universidad de Oriente","Ciudad Bolívar","UDO","1","Ingeniería Geológica","1","Ingeniero Geólogo"
"Universidad de Oriente","Ciudad Bolívar","UDO","1","Geología","1","Geólogo"
"Universidad de Oriente","Ciudad Bolívar","UDO","1","Ingeniería Industrial","1","Ingeniero Industrial"
"Universidad de Oriente","Ciudad Bolívar","UDO","1","Ingeniería Civil","1","Ingeniero Civil"
"Universidad de Oriente","Ciudad Bolívar","UDO","1","Medicina","1","Médico Cirujano"
"Universidad de Oriente","Ciudad Bolívar","UDO","1","Enfermería","1","Licenciado en Enfermería"
"Universidad de Oriente","Ciudad Bolívar","UDO","1","Bioanálisis","1","Licenciado en Bioanálisis"
"Universidad de Oriente","Ciudad Bolívar","UDO","1","Enfermería (Técnica)","1","Técnico Superior en Enfermería"
"Universidad de Oriente","Ciudad Bolívar","UDO","1","Educación Integral","0","Licenciado en Educación Integral"
"Universidad de Oriente","Extensión Cantaura del Núcleo Anzoátegui.","UDO","1","Ingeniería Civil","1","Ingeniero Civil"
"Universidad de Oriente","Extensión Cantaura del Núcleo Anzoátegui.","UDO","1","Contaduría Pública","1","Licenciado en Contaduría Pública"
"Universidad de Oriente","Monagas","UDO","1","Ingeniería de Petróleo","1","Ingeniero de Petróleo"
"Universidad de Oriente","Monagas","UDO","1","Ingeniería Agronómica","1","Ingeniero Agrónomo"
"Universidad de Oriente","Monagas","UDO","1","Tecnología de Alimentos","1","Licenciado en Tecnología de Alimentos"
"Universidad de Oriente","Monagas","UDO","1","Ingeniería de Producción Animal","1","Ingeniero en Producción Animal"
"Universidad de Oriente","Monagas","UDO","1","Contaduría Pública","1","Licenciado en Contaduría Pública"
"Universidad de Oriente","Monagas","UDO","1","Gerencia de Recursos Humanos","1","Licenciado en Gerencia de Recursos Humanos"
"Universidad de Oriente","Monagas","UDO","1","Administración","1","Licenciado en Administración"
"Universidad de Oriente","Monagas","UDO","1","Ingeniería de Sistemas","1","Ingeniero de Sistemas"
"Universidad de Oriente","Nueva Esparta","UDO","1","Informática","1","Licenciado en Informática"
"Universidad de Oriente","Nueva Esparta","UDO","1","Biología Marina","1","Licenciado en Biología Marina"
"Universidad de Oriente","Nueva Esparta","UDO","1","Biología Pesquera","0","Licenciado en Biología Pesquera"
"Universidad de Oriente","Nueva Esparta","UDO","1","Acuacultura","1","Licenciado en Acuacultura"
"Universidad de Oriente","Nueva Esparta","UDO","1","Tecnología de Alimentos","1","Licenciado en Tecnología de Alimentos"
"Universidad de Oriente","Nueva Esparta","UDO","1","Educación Integral","1","Licenciado en Educación Integral"
"Universidad de Oriente","Nueva Esparta","UDO","1","Estadística","1","Licenciado en Estadística"
"Universidad de Oriente","Nueva Esparta","UDO","1","Contaduría Pública","1","Licenciado en Contaduría Pública"
"Universidad de Oriente","Nueva Esparta","UDO","1","Administración","1","Licenciado en Administración"
"Universidad de Oriente","Nueva Esparta","UDO","1","Turismo","1","Licenciado en Turismo"
"Universidad de Oriente","Nueva Esparta","UDO","1","Hotelería","1","Licenciado en Hotelería"
"Universidad de Oriente","Nueva Esparta","UDO","1","Administración de Empresas Turísticas (Técnica)","1","Técnico Superior en Administración de Empresas Turísticas"
"Universidad de Oriente","Nueva Esparta","UDO","1","Administración de Empresas Hoteleras (Técnica)","1","Técnico Superior en Administración de Empresas Hoteleras"
"Universidad de Oriente","Sucre - Carúpano","UDO","1","Informática (Técnica)","0","Técnico Superior en Informática"
"Universidad de Oriente","Sucre - Carúpano","UDO","1","Contaduría Pública","1","Licenciado en Contaduría Pública"
"Universidad de Oriente","Sucre - Carúpano","UDO","1","Gerencia de Recursos Humanos","1","Licenciado en Gerencia de Recursos Humanos"
"Universidad de Oriente","Sucre - Carúpano","UDO","1","Administración","1","Licenciado en Administración"
"Universidad de Oriente","Sucre - Carúpano","UDO","1","Informática","1","Licenciado en Informática"
"Universidad de Oriente","Sucre - Carúpano","UDO","1","Educación Integral","1","Licenciado en Educación Integral"
"Universidad de Oriente","Sucre - Carúpano","UDO","1","Informática (C.B.)","0","Licenciado en Informática"
"Universidad de Oriente","Sucre - Cumaná","UDO","1","Química","1","Licenciado en Química"
"Universidad de Oriente","Sucre - Cumaná","UDO","1","Física","1","Licenciado en Física"
"Universidad de Oriente","Sucre - Cumaná","UDO","1","Matemática","1","Licenciado en Matemática"
"Universidad de Oriente","Sucre - Cumaná","UDO","1","Biología","1","Licenciado en Biología"
"Universidad de Oriente","Sucre - Cumaná","UDO","1","Informática","1","Licenciado en Informática"
"Universidad de Oriente","Sucre - Cumaná","UDO","1","Bioanálisis","1","Licenciado en Bioanálisis"
"Universidad de Oriente","Sucre - Cumaná","UDO","1","Educación Integral","1","Licenciado en Educación Integral"
"Universidad de Oriente","Sucre - Cumaná","UDO","1","Educación Mención Biología","1","Licenciado en Educación Mención Biología"
"Universidad de Oriente","Sucre - Cumaná","UDO","1","Educación Mención Matemática","1","Licenciado en Educación Mención Matemática"
"Universidad de Oriente","Sucre - Cumaná","UDO","1","Educación Mención Química","1","Licenciado en Educación Mención Química"
"Universidad de Oriente","Sucre - Cumaná","UDO","1","Educación Mención Técnica Mercantil","1","Licenciado en Educación Mención Técnica Mercantil"
"Universidad de Oriente","Sucre - Cumaná","UDO","1","Educación Mención Castellano y Literatura","1","Licenciado en Educación Mención Castellano y Literatura"
"Universidad de Oriente","Sucre - Cumaná","UDO","1","Educación Mención Inglés","1","Licenciado en Educación Mención Inglés"
"Universidad de Oriente","Sucre - Cumaná","UDO","1","Contaduría Pública","1","Licenciado en Contaduría Pública"
"Universidad de Oriente","Sucre - Cumaná","UDO","1","Administración","1","Licenciado en Administración"
"Universidad de Oriente","Sucre - Cumaná","UDO","1","Trabajo Social","1","Licenciado en Trabajo Social"
"Universidad de Oriente","Sucre - Cumaná","UDO","1","Sociología","1","Licenciado en Sociología"
"Universidad de Oriente","Sucre - Cumaná","UDO","1","Educación Mención Física","1","Licenciado en Educación Mención Física"
"Universidad de Oriente","Sucre - Cumaná","UDO","1","Enfermería","1","Licenciado en Enfermería"
"Universidad de Oriente","Sucre - Cumaná","UDO","1","Educación Mención Técnica Industrial","1","Licenciado en Educación Mención Técnica Industrial"
"Universidad de Oriente","Unidad Experimental Puerto Ordaz","UDO","1","Tecnología en Sistemas Industriales","1","Tecnólogo en Sistemas Industriales"
"Universidad de Oriente","Unidad Experimental Puerto Ordaz","UDO","1","Tecnología en Construcciones Civiles","0","Tecnólogo en Construcción Civil"
"Universidad de Oriente","Unidad Experimental Puerto Ordaz","UDO","1","Contaduría Pública","1","Licenciado en Contaduría Pública"
"Universidad de Oriente","Unidad Experimental Puerto Ordaz","UDO","1","Gerencia de Recursos Humanos","1","Licenciado en Gerencia de Recursos Humanos"
"Universidad de Oriente","Unidad Experimental Puerto Ordaz","UDO","1","Administración","1","Licenciado en Administración"
"Universidad de Oriente","Unidad Experimental Puerto Ordaz","UDO","1","Turismo","1","Licenciado en Turismo"
"Universidad de Oriente","Unidad Experimental Puerto Ordaz","UDO","1","Tecnología en Estadística","1","Tecnólogo en Estadística"
"Universidad de Oriente","Unidad Experimental Puerto Ordaz","UDO","1","Tecnología en Administración Industrial","1","Tecnólogo en Administración Industrial"
"Universidad de Oriente","Unidad Experimental Puerto Ordaz","UDO","1","Tecnología de la Construcción Civil","1","Tecnólogo en Construcción Civil"
"Universidad del Zulia","Cabimas","LUZ","1","Ingeniería de Petróleo","1","Ingeniero de Petróleo"
"Universidad del Zulia","Cabimas","LUZ","1","Ingeniería Mecánica","1","Ingeniero Mecánico"
"Universidad del Zulia","Cabimas","LUZ","1","Ingeniería Civil","1","Ingeniero Civil"
"Universidad del Zulia","Cabimas","LUZ","1","Economía","1","Economista"
"Universidad del Zulia","Cabimas","LUZ","1","Contaduría Pública","1","Licenciado en Contaduría Pública"
"Universidad del Zulia","Cabimas","LUZ","1","Administración","1","Licenciado en Administración"
"Universidad del Zulia","Cabimas","LUZ","1","Educación Mención Informática","1","Licenciado en Educación Mención Informática"
"Universidad del Zulia","Cabimas","LUZ","1","Educación Industrial Mención Mecánica","1","Licenciado en Educación Industrial Mención Mecánica"
"Universidad del Zulia","Cabimas","LUZ","1","Educación Industrial Mención Electricidad","1","Licenciado en Educación Industrial Mención Electricidad"
"Universidad del Zulia","Cabimas","LUZ","1","Educación Especial","1","Licenciado en Educación Especial"
"Universidad del Zulia","Cabimas","LUZ","1","Relaciones Industriales","1","Licenciado en Relaciones Industriales"
"Universidad del Zulia","Cabimas","LUZ","1","Ingeniería Ambiental","1","Ingeniero Ambiental"
"Universidad del Zulia","Maracaibo","LUZ","1","Química","1","Licenciado en Química"
"Universidad del Zulia","Maracaibo","LUZ","1","Física","1","Licenciado en Física"
"Universidad del Zulia","Maracaibo","LUZ","1","Matemática","1","Licenciado en Matemática"
"Universidad del Zulia","Maracaibo","LUZ","1","Biología","1","Licenciado en Biología"
"Universidad del Zulia","Maracaibo","LUZ","1","Ingeniería Geodésica","1","Ingeniero Geodesta"
"Universidad del Zulia","Maracaibo","LUZ","1","Ingeniería de Petróleo","1","Ingeniero de Petróleo"
"Universidad del Zulia","Maracaibo","LUZ","1","Computación","1","Licenciado en Computación"
"Universidad del Zulia","Maracaibo","LUZ","1","Ingeniería Eléctrica","1","Ingeniero Electricista"
"Universidad del Zulia","Maracaibo","LUZ","1","Ingeniería Mecánica","1","Ingeniero Mecánico"
"Universidad del Zulia","Maracaibo","LUZ","1","Ingeniería Química","1","Ingeniero Químico"
"Universidad del Zulia","Maracaibo","LUZ","1","Ingeniería Industrial","1","Ingeniero Industrial"
"Universidad del Zulia","Maracaibo","LUZ","1","Ingeniería Civil","1","Ingeniero Civil"
"Universidad del Zulia","Maracaibo","LUZ","1","Arquitectura","1","Arquitecto"
"Universidad del Zulia","Maracaibo","LUZ","1","Diseño Gráfico","1","Licenciado en Diseño Gráfico"
"Universidad del Zulia","Maracaibo","LUZ","1","Ingeniería Agronómica","1","Ingeniero Agrónomo"
"Universidad del Zulia","Maracaibo","LUZ","1","Medicina Veterinaria","1","Médico Veterinario"
"Universidad del Zulia","Maracaibo","LUZ","1","Medicina","1","Médico Cirujano"
"Universidad del Zulia","Maracaibo","LUZ","1","Enfermería","1","Licenciado en Enfermería"
"Universidad del Zulia","Maracaibo","LUZ","1","Bioanálisis","1","Licenciado en Bioanálisis"
"Universidad del Zulia","Maracaibo","LUZ","1","Nutrición y Dietética","1","Licenciado en Nutrición y Dietética"
"Universidad del Zulia","Maracaibo","LUZ","1","Odontología","1","Odontólogo"
"Universidad del Zulia","Maracaibo","LUZ","1","Educación Preescolar","0","Licenciado en Educación Preescolar"
"Universidad del Zulia","Maracaibo","LUZ","1","Educación Básica Integral","1","Licenciado en Educación Básica Integral"
"Universidad del Zulia","Maracaibo","LUZ","1","Educación Mención  Matemática y Física","1","Licenciado en Educación Mención Matemática y Física"
